achievement_count,athlete_count,athlete.id,athlete.resource_state,average_speed,comment_count,commute,display_hide_heartrate_option,distance,elapsed_time,elev_high,elev_low,end_latlng1,end_latlng2,external_id,flagged,from_accepted_tag,has_heartrate,has_kudoed,heartrate_opt_out,id,kudos_count,manual,map.id,map.resource_state,map.summary_polyline,max_speed,moving_time,name,photo_count,pr_count,private,resource_state,sport_type,start_date,start_date_local,start_latlng1,start_latlng2,timezone,total_elevation_gain,total_photo_count,trainer,type,upload_id,upload_id_str,utc_offset,visibility,workout_type
1,1,66644446,1,10.360800000000001,0,FALSE,FALSE,4.8006,1772,16.6,4.2,34.4173265621066,-119.852045550942,2F01A7B6-3FA6-4127-A8CD-9876A5EFC627-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,6199350179,1,FALSE,a6199350179,2,kdaqE|ppzUACB?AAX?b@C`@HV@XCb@@`@Gh@HzAAX@f@?bAAh@B`A@xAG`AHTCX@p@G`@AVHd@HrBKtACz@ANFLE\U`@s@BKD]PKH?X@jBMh@Ad@Dr@CFOBW?s@JgBVu@N}A@eAFm@?KGS?EJ]BQHCT?NAd@Mb@@HENYb@sCHaA^mBL_@Fk@P_ADcADK@IHG?IBMASOm@q@_AQM[_@[o@?UJSPMjA_@jAu@n@YfA]JQBIGeADu@FUHMJG~@a@LMLODa@@cBEcABgB?y@EOAM@YDQ`@u@?WEWQMKQKIs@ISGwAw@g@OW?k@^G@aA@SAMMEc@QSO]OAKEYUe@Yg@Ow@[I?UDEAm@QQ@GAwAa@q@[k@Ie@Qa@DKAu@Se@Ce@KcAGiASKC]SY?MAWSk@Uc@e@EGQm@e@y@[[WEMIWq@a@o@IWIISIICG@ILEb@AfAC\BVHRAb@FXF?DKACC?ADOv@B`AA@_ARIJKXIBM@EFJvAHhCC`BBr@AxAHR?FGbAFd@Ej@Bj@CJ_@`@[?a@D[Cc@BWC[Da@J[^YLGv@?nDC^DPDHRPBHEVEDSDGN@l@IZD\@f@ArAW`BWr@CROXI^s@lAEJ?x@B^Cr@Ep@Dv@DT,20.1456,1668,Afternoon Run,0,0,FALSE,2,Run,2021-11-02T00:12:38Z,2021-11-01T17:12:38Z,34.4175039231777,-119.856944773346,(GMT-08:00) America/Los_Angeles,30.7,0,FALSE,Run,6588082890,6588082890,-25200,everyone,0
7,1,66644446,1,10.3248,0,FALSE,FALSE,4.738300000000001,1729,16.6,4.2,34.4175767619163,-119.85366191715,B639153B-3978-47EF-B8C3-6ACB566F4BAE-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,6179181488,0,FALSE,a6179181488,2,scaqEz{ozUCBFAl@@|@A~@B^E`@Dz@Ef@BJCf@Wh@EfBDTD`A@z@DXD^J^AfAFrCUjBCb@Ev@FfDFrAH|@ArBK`BY\Db@N@KDQVa@DUN}AHe@@g@H_@P_@FSBS?QNi@@_@Ri@Hi@@WAi@AG@WGY@k@AMkBeCEO?YPOdAe@\Sd@Of@]xAe@FGJS@YIuAF]DILMnAm@NWHc@?g@EyCB{AAuAFa@HSPWBKEa@Uc@GCEIO?cB]w@e@OEg@CYDWNOBy@?QEIEIOIYCWCGKMm@WuBiAOEYMc@IyAa@a@OE@ONG?}A]YKIGaCU[?[Mc@E_@Ca@IGEGK]Ie@Qe@YqAqAq@}@uCiDm@_@E@Kd@AzD@TDEB?B?@HKvBNX@D?FEFQFcAFODCDInK@zABfACn@DhAIb@EJKDu@JmAGgBF_@CK@IJC`@Bx@Ah@HnB?TEX@VBPFFPBRA@DAFEF_@LIHEL?LJjAD|@QvBSrAIZY`@YbAc@p@GZ@bAMdCJ`ALj@@NEPa@~@Ur@?RPf@?LUl@,16.992,1652,New sneaks!,0,1,FALSE,2,Run,2021-10-28T14:05:31Z,2021-10-28T07:05:31Z,34.4173869118094,-119.853573990986,(GMT-08:00) America/Los_Angeles,27.3,0,FALSE,Run,6566527738,6566527738,-25200,everyone,0
8,1,66644446,1,20.005200000000002,0,FALSE,FALSE,13.358600000000001,3087,23,3.4,34.4182348251343,-119.855066724122,537F69C8-BE09-4E37-B10F-73EB9E92E054-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,6161229260,2,FALSE,a6161229260,2,siaqEh`pzU^x@ENDHr@?LHFLJHTHTABJA\Up@BVJTBhAEvCMr@?NJVDv@CbA@tBAZMXAZLX@bBCZGZMXWfAYr@MLgDg@c@O_CaA_Bc@qBUsEGe@[]CI@UTQHyCFoCCq@FaAGaEBuDCwA@}BCyFBkH_@QKuATe@A_AOeBq@[Q}@y@o@eAs@qB[_Cq@{ISsAMi@q@oBs@qAq@y@qAgAe@WaA]wB[_L@eDGIBk@Ew@@}@EwBDWASKEIEY?aAJ}@Tk@\e@pCmB`@]x@aANUZs@XyAB]@o@Fq@?oADm@B}AIeBa@aGGuBMcAQ}CIe@@OU}CSyEI_A@OOsBUsGa@gHIaDIi@@y@KsAGyAMyAIsCI{@I{CIa@@OO{@_@aAYe@ICSYYWUKk@k@}@aBy@gAo@eAS{@@kBJeBAUHsCBK@eAHcA@}@Dm@Cq@FcCA}AJcC?k@D_BFMFCb@HFJ?n@FTHJ@IC?NGS?HF?HKG?y@CWCEWKCE@k@DcAA[KKc@@KFEX?VDTIjCB|@CzAIXGz@Cz@?`AEf@?~AANEJIrBAnCBZCbAKxAA`AEJ?VBj@RvAZt@`@b@JX|AbC@Lb@f@rAbAb@l@Tb@HHNh@PhBN|E?PFv@AZBp@@lADdANfA@\CNFn@@f@FLHzBNbAAXFt@@h@BHAnADt@L`A?ZCPBX@h@RdCFRBVELDr@?VHz@ETFR?ZDh@T`BJxADdAHd@Cl@FVHr@P~CFZALFvAAb@DHALLvAEN?`@En@Bf@?xAIfA@b@MjAGFAJEFIXOPi@hBKBQRa@XELe@XsB|AMNIVC?EJARMXETCTAlACPUd@GZn@F^Sf@Jl@FhBI`C@|IP`AArBDdAH|A\^JdAl@n@n@AFJD`@`@RNd@v@b@`AHH@JJTBZRt@PrAKPLdAA`@PhAJhBF^DD@JBj@FXDLDTRr@r@xAPLd@r@HFVVBHRP\DTPx@Vv@FdGVdEHTC~BDlBChGLpBE~A@dDQbK@nAEvCFpAClAFlAZb@ThC~@pBn@~@PxB?PFDVKrABxEENIJOECK@URk@Bq@SgB@OKw@Ao@DmBEK?QD]LUH]AGBY?w@CQ@g@G_ADSFQCKCu@DiCEg@Sc@BUFS@WDG@oAAsBM{@@WRi@?_@GOMAy@Ri@DMHCD@DC?,32.3424,2404,Grocery shopping ,0,7,FALSE,2,Ride,2021-10-24T15:37:17Z,2021-10-24T08:37:17Z,34.4183495733887,-119.85428083688,(GMT-08:00) America/Los_Angeles,50,0,FALSE,Ride,6547466532,6547466532,-25200,everyone,10
0,1,66644446,1,9.0684,0,FALSE,FALSE,4.7201,1953,16.6,4.2,34.4176291488111,-119.853918403387,1FFCC647-BC67-4E87-B449-078E82A93F71-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,6145788877,2,FALSE,a6145788877,2,_daqE~{ozUBCTDjA@rBCjC@TCh@WXEvCJ|ABr@DXH|AJl@Ej@OX@xBInDJlC@`ADt@?ZAVI`AAVK|@Ij@@LC`@_Af@iC@]HIKFAI@KPg@NaAHWFq@Pu@F}@A_@AEBMBWE{@GWKMc@][e@YWS[?MFSJKj@Wb@Kp@c@PGjAk@h@MLKFGDO?c@Ei@@e@N_@E@^STKb@WNMN[Bc@?}@GiADkAAwBFy@Vk@BKEa@]c@CKIAKBQSs@OkAm@[ES?QDc@ZG@g@Eq@AMIEGOy@OWMK_Bo@UOo@YM?]FMKa@M_EcAc@I[MsC[]Kg@I[?a@EuAq@gAs@W]_@_@g@s@iAmA_@i@y@u@MGSQE?GDM`@If@?pAGnABKFPCxA@HFHORYN]JABMhAEjAOnB?bAFlACz@BzCE\Ax@@`@YTKBUCg@D}AIWDOC]BKFGXAR@^Cv@@^KjCJr@LLFLF@WLEFIp@Ob@F|A?~AEV[vAYj@Yv@IPMHGHGX?vAQzBHpARr@?LER[h@Uf@K^@TRf@ARQn@?JDNCL,15.5952,1874,Morning Run,0,0,FALSE,2,Run,2021-10-21T14:11:21Z,2021-10-21T07:11:21Z,34.4174475967884,-119.853594442829,(GMT-08:00) America/Los_Angeles,27.3,0,FALSE,Run,6531044488,6531044488,-25200,everyone,0
46,1,66644446,1,17.0784,1,FALSE,FALSE,43.5585,14382,62.5,2.4,34.418202,-119.854901,4F25B412-FC58-4E6B-B7CE-CC59A87FF74C-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,6123660171,3,FALSE,a6123660171,2,{naqEpkkzU{@hAk@DeIwK}GgF[m@jAkDLwCqDuWg@mNK_Wg@qE{AwGaCoIkAs@O{@EaBx@{BKeH[gGy@mG{@oReA{J@gKa@qDoEiJk@sBeLcUmCmQCeAfAeAuA}IsDqEeBeDMy@aGmKk@qDP{EyAm@eIa@ZoTe@gCqCoD@{IcJm@yBcBqCUYoAfAIqAKV@Hb@UM~P_PW?M^_@sHyByBuAcCnAuFbAoPx@iG`@uLHmXR}CZ}@h@`@iA|E^dFbGlNpCbIdHlHvJvClc@`GfLfBrCvAzBbEt@nD?dCVxAUhGZpB_@fBiA~AKn@p@pAp@RbC|BzJ|EzDdAvBvAxDp@pAq@xAgHvBq@l@y@^cD\m@^EL|Ax@zAdCr@vBSXiACcDpBea@j@cD~DaP|Kgb@lEw@fDmGNkBzBmHY}CdD_RWiG~CsHtAiEnBgD?o@mAmAISTKWDRa@o@s@CyCeBgKGeHl@sUn@}EdDoOd@yCj^hAv@_CvBuBjA}B~@Q^uGgXeE]c@x@sHxBcMrHPfBWjC{BpAcDTkT]iFBsBpCc^?}B]yHsF_WgB}D_BoB{IkE{MsNs@mBa@sD@}Ar@UH]SkAAiE_AsDiCwDaA]oCBkA_@_BcB}FcB_@Dm@lAwBoBmA^kBmCqIkIaE}Fg@uBmAGwD}DWBd@A^g@d@fCv@t@~AZ`ArCrBxBdArBgBsCkD{DY?_DbGyLtPBp@c@?@TaAx@_CtEmBtBa@`Bu@^k@bBoDfEeCjF{EnGm@tANb@hLxLfDpEkD~EkAhC_BpA]vAmWb`@{@jA]KDp@VSyAfAsD_ErCyEj@?~Y`\eBo@e@tA{Xbb@Cj@bBrBiFfMtAtSg@lMgErYyApC_@xAOxHi@vCsIzNoIbUmKpSyBrDiHnHaDjEqErHaBzDm@vDOBIzVo@vS}BlYmAhFnF`HP`D|BhL]rWX`A~BlCTz@OlVpAj@tGDt@^QhGh@nCrGjK~BjF~ChDLbCfAlFqArAp@~FrBvJjCrGvI`QnClGx@bDLhPrBzSNtIv@`D^`LBlE{@`BAr@f@fBjAx@TzAbAxBzCzNRpGIlRn@zMvDxUQvDcAlCE~@`HlFxIbL|@GnAyAlAOr@Vt@jARbDnCw@`@xC}@l@IpEpCvEdBnEjAnF|@|AlDbKrBxDvEfFgBtBIp@c@L}BDQw@qFN[tBH`CqAZQp@wAf@ClRPZSdAJxFi@vBCjBeBbEC~DZrCsAzCXlACdFqBP,48.96,9182,Bren Bike Day!,0,15,FALSE,2,Ride,2021-10-16T17:26:16Z,2021-10-16T10:26:16Z,34.419186,-119.830485,(GMT-08:00) America/Los_Angeles,278.6,0,FALSE,Ride,6507581970,6507581970,-25200,everyone,10
0,1,66644446,1,19.2168,0,FALSE,FALSE,13.0206,2884,23,3.4,34.417905,-119.854861,A4A1B0CE-A6FE-4C48-AC79-F7BC50209496-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,6058777077,2,FALSE,a6058777077,2,wgaqEhcpzU@GCAh@@JZ`@BBJCn@Qn@PTBNCd@@nCCf@Qn@?LTx@Gv@@nDK\?LHVNL@JENArAUbBc@t@Sl@GDyBOgCo@mBw@_Ba@eEOeAD_@Ga@]M?m@ZODuEAgGNcAIk@DmDAYDy@EaDJ_AEeFAaBG[I]BaBK]IACBCaBVaAM}@U}@k@i@U_B{BO]Es@SaAD]Sc@Cm@IU]oFYwBS_Ak@qBi@cA{A_Bq@g@w@g@u@WkAWmAMoC?gDHaEGc@DgDOcABkAN[CUSIe@D]@y@N}@LWV[r@e@JQb@STW`Ak@~@qAd@{@f@}BE_BFq@?qBB[MsCAoBKeC_@wGYyCQaDIq@GcA@g@MgAKsCG]@QI}ABWMuAEcDMwAWeH_@_IAw@a@iIIo@e@oAw@cAuAcAgA_BeAyAKEc@_AQy@BACSN{AJa@A[Ia@@w@LoABsCNaDC}AF{@AQDm@@kBNyC?cAr@HZZBLI\]@RFEoA[SCGLmA?s@EMEC]AKHE`@E|CKfA@|AIjBAn@IbBKn@CxDMrBDd@E|DEV?^Kj@A~@f@dC^h@FD`@v@NPFTt@`Ap@b@tAnAn@pAHb@R\Jf@@p@Dn@DVAx@F`AARBN?b@Db@DRCr@Fj@A^Jr@Br@DT@l@H`ADx@Cj@B^Lr@@x@DHEL@ZDn@CVKTPN@b@JLAHDH?dBD^HN?nANxA@h@GXFRBd@@`@CNFn@AVF|@?f@H`ALr@GJ?XLXAb@Pn@DzBT|A?p@Fj@AXFr@Np@@dBHx@Gh@Fv@AVK\BlCg@tC[v@g@t@q@n@oChBs@r@[jAEZC`A@V_@t@BZLLN@`@MlAHfB?xAM`EPz@E^FzB?\H`FFxAXtAr@HLn@`@pBjCXl@b@xAPnABr@L~@Dz@Jb@LxA?hAFLRbBt@nB~@pAZZDJxA~@zAf@fBDfALFDdBJfAAn@B|@OFFh@?n@ItAL`DA|AJzD?RDrCGjD[nB@NFt@@vCDxAEz@DtBQzBVVH|@Jb@d@\Jn@b@tAb@jAl@HJn@NVLHLp@RTCHOGc@DwB@OFG?YHk@LgB@sAIu@Pw@ASEKB_ACkA@w@]q@Vu@@UEODgACcAD_AMKEQDYP]@QG_@UOYAWP,39.24,2439,Groceries!,0,0,FALSE,2,Ride,2021-10-03T15:29:10Z,2021-10-03T08:29:10Z,34.418049,-119.85476800000001,(GMT-08:00) America/Los_Angeles,47.3,0,FALSE,Ride,6439006975,6439006975,-25200,everyone,10
6,1,66644446,1,10.0728,0,FALSE,FALSE,4.597600000000001,1688,16.6,4.2,34.417595,-119.85384,E7ADF666-C4D6-4668-90D5-881AAEEE8BE9-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,6034987574,0,FALSE,a6034987574,2,}baqEv{ozUXBtBCh@Bj@Ef@Bn@ALCr@[^?p@FnAH|@At@C^D^LtAN\AZIfBMZ@~@EdKXh@GvBIZIv@Ib@?TGJOd@cAZaBF}@\oBLuAPu@Fw@Ce@D[AOEm@Ga@EI{@y@m@q@GM@KFQNM~@W^UJCNKd@Sh@[b@OTCPIJS@GAa@KiALc@PQ\IVM`@[NWH_@GyB@qBAgCF_@Zm@Aa@EQOW@CGMuBc@q@e@u@QUDo@^I@{@EKCOMGOS}@OSq@Q_Bu@_@IGMGA[Dm@E}@Qs@So@Uq@Mo@Sy@Ii@KQAk@Oe@Eg@?a@K_By@o@c@g@c@eBwBUQGB_@ZS\[?UHG?IGIOCCE@GTE\EB@PC~@Hh@S\KHc@J[?EHCVE~ED|@G`AD`@AbBBtALx@@\EJFXCFMJM@s@Ec@Dk@B}@E_@BYAIBGDKXGbB?xCGVBXATDJ?NF?BDATCFG@HBFA]|@Bt@?fCCT_@|AKVQTSx@_@h@ER?h@ELBV@h@Il@Cf@HjBLn@CT]r@[~@?XPn@?FOd@GFHZ,30.240000000000002,1643,Afternoon Run,0,2,TRUE,2,Run,2021-09-28T21:50:07Z,2021-09-28T14:50:07Z,34.417275,-119.853556,(GMT-08:00) America/Los_Angeles,27.4,0,FALSE,Run,6414030992,6414030992,-25200,only_me,0
6,1,66644446,1,9.936,0,FALSE,FALSE,4.5488,1728,16.6,4.2,34.417575,-119.853857,87ABA34C-8D85-4E6D-AEFA-0A8269B32F96-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,6006647784,1,FALSE,a6006647784,2,{caqEt{ozUFEPDV?p@OdA@l@HlAFN?ZKN@VFJCZU\EZBd@Ll@Cz@Fl@?rAF^C|@T`@@TGt@Gn@Mx@CjBB^D^Ap@Hr@B~@FxA@jACZGl@An@MTC`@Ih@BRGFGNi@VgBT}@Bk@Ja@Hy@Li@Fq@ZyA@w@D_@Gy@GYMSa@a@Yc@YWMW?MNYZUbA]j@_@l@[hAc@NIFOBKEmBFSRYf@Uf@[RUJi@C]A{B@sEJi@Te@?IC]ISKMUO?IE@SCq@Os@Wg@Ym@SOBWPc@Ni@@_@EOKGKCQ?SEOYWOCgBaAi@U_@S_@GeCo@E@QJE?i@SiAWgC[]AG@AF?f@CHc@?KDIJe@HCAGe@?WE?IHQ?[SSBa@MCDAC@HCRDNAHGFWBu@E[YE]MGq@OmACg@HiBKc@?G@ELBtCCrD@ZCdBDtAAvDEHE@u@@gADq@G[Bo@COBEJIp@KrC@p@FhBLJJBEJUNGRFtBGlAApA]~A]f@Yx@]h@GNCr@K~AAz@HdBBRDNBRETm@xAGX?\Ll@ANM`@DX,20.16,1648,Morning Run,0,3,FALSE,2,Run,2021-09-23T13:56:18Z,2021-09-23T06:56:18Z,34.417428,-119.853545,(GMT-08:00) America/Los_Angeles,27.4,0,FALSE,Run,6384278256,6384278256,-25200,everyone,0
2,1,66644446,1,9.3384,0,FALSE,FALSE,4.4699,1753,16.6,4.2,34.417553,-119.853827,1F4149BC-C82A-46CB-8189-27065E8E10E8-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,5990866480,2,FALSE,a5990866480,2,_baqEl{ozUH?h@FjBBh@Dr@GVIz@A`@Mb@Cj@FfA?lBHx@Fx@Pj@Df@Cp@Mn@G`DGb@Fp@@XDx@A^Dv@?|AFl@Ah@KXCt@@VIPAPCNIn@BFE\u@f@iCFaAb@{BBo@N}@FwADSD[Iy@GQGOq@u@q@{@EK?OHQLMb@Qn@OlAy@xAi@RMJUBS@MGk@@s@DUPKd@MLGXQRUDO@WGwAAcDHm@ASBS?c@B]BMPYBUE_@O]]Us@Mw@Wq@e@a@KOAG?e@b@MHy@B[EWSOc@EWSYi@Ok@[MO]Uo@UOK]EmBg@I?QHO?mCu@mBYk@Eq@Ma@?c@EgAc@{@q@OGa@Re@`@OXAJBRADC@KA[OiA?[GIEOFSBy@AW@c@AOGCG@LIlAAzBElA@XCpBBx@@~CDXGt@GNQNg@Ae@D_A?S@i@Ca@FU?GPC^@dBFZKf@C~@GNANLl@RRLBSJEFER?LD^ATGREbDYvBKRU`@Qd@c@j@Qp@Ff@IhAA`AFt@PnAERi@lAIh@@d@J^?HUt@Df@,22.32,1723,Morning Run,0,0,FALSE,2,Run,2021-09-20T14:17:36Z,2021-09-20T07:17:36Z,34.417127,-119.853507,(GMT-08:00) America/Los_Angeles,27.3,0,FALSE,Run,6367773993,6367773993,-25200,everyone,0
2,1,66644446,1,9.2448,0,FALSE,FALSE,4.8862,1934,16.6,4.2,34.417626,-119.857626,9F258CB0-6CB9-48C5-AB26-8AD59F3B8108-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,5986331193,2,FALSE,a5986331193,2,scaqEx{ozUp@?f@CTExADf@CNBZLH@l@G~@]ZEX@TDp@?r@F`BD|@Nz@BVCb@HfB]dAElAFVD~@AlADxA@`ABd@F`A?f@CT@n@LHADC@]DG^?\If@@LGVq@f@_CD_@Bi@La@Jy@Ja@Dm@R}@Ba@?{@FWEkAEWKOe@i@u@cAGK?MLWLKhA_@VG|@m@lBs@HQDQG{@I]BWDOTYPGPARIZSXYFU@]KcC?qFF]R]BSG_@KWIICI_@IS?o@Q[Oo@g@YI[@m@\OF]?YDQCICKI[k@IOKM}BkAMI]MUYQMWCc@GWOUIG?OJG?a@Ia@Os@K[M}AOq@QUAm@OYEa@?{@Uq@Wq@e@G?GBaAh@ITBXCNELIFQ?eASy@KWHk@A[BYCk@?QBCHB~@CpCDzAIn@@dBATF^B~@AbA@XAh@OLYD]E[AUEwADQF]DCDUd@QFEFFbEE`@BXAT@JLNFBRABFGXGD[HGHAF?r@Cj@Jd@CzAHHAPM^]lA]l@Wv@_@j@I`@B`@?XQ|ACl@JtALp@@JGTo@tAG^@HPb@PTM`ABt@ArCCFOFCJ?n@Mb@@TJZ@n@DTC^B`@ITCfAMv@BTLV?JEt@,14.04,1903,Morning Run,0,0,FALSE,2,Run,2021-09-19T14:34:24Z,2021-09-19T07:34:24Z,34.41739,-119.853561,(GMT-08:00) America/Los_Angeles,27.3,0,FALSE,Run,6362979716,6362979716,-25200,everyone,0
0,1,66644446,1,5.9724,0,FALSE,FALSE,5.0752,3362,12.9,3.4,34.418085,-119.854467,91345CC8-F0A2-4A74-9684-00BEE6B6812E-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,5982080265,0,FALSE,a5982080265,2,ieaqE`opzU?PDTGb@D^AVHl@BrDCXGRC\JTEE@CB@FLB`BGhAQ^G\AdB@PHd@@d@E`@Pv@D\FX@xBGZINEl@DrADR@RATBr@CzA?d@?b@ADSLGh@CFGBk@Ci@D]C_AYSB_ACO@[AgCIe@EEBGFGTKLQBmBA[Ji@McA?i@Bi@EW?W@ODk@E[DI?GEMAa@?c@CkA@EFCTFfABpAOFACFEBBAdAPdA?b@In@Od@GFPEHELQJEj@@TF^BFFALKXCd@G\]t@Mt@ARO^?TDHXPNDPBfCEr@SRYHIb@KPA^BH?XQDUDJHDoBoK^DC}@Ka@IMi@HQPCN@LG`@OVQx@UTYDY?UGSBEEGS@w@Cm@BUIg@Aa@@QFKFAH?MGUr@?vCEb@Cz@Fd@GFO?MEWSYKGK?QBe@AiADy@?QOm@Fs@Aa@DGHEDKCc@FG|@BZKEC@]HS@QFWKSASH]LKPGNSPMLEDEo@oAWY?KVMFUVILW\SJALINOTIPUDKLMN?XQJCNATMHFRALDBDAF@RKUAw@R_@v@qBP[LYJQh@[Py@@m@BSAODMJ?p@NJFb@JLHH?RJL@d@TXFv@\\Xb@TPCLJf@D\j@JHPBPCJ@?BDGBWA[IW?IFSFEPCIUAS@c@AYJa@AKGO?WIqBCQAWCKAUDUK?UFQANg@_@AIi@@a@K[OIIACEBIDAJUCEGAEO?m@DKCOBg@BOASQQ@WDUHMAOBEAg@COMOES@ITi@I[FSKm@PqAEUC?AD@A?B?IHWEIG@?HCB?L?I@CCID?FHDRDD?JBC@G[]KENDf@SLYGXORB@@d@?WABBB?Q?@BAEABJBEIDCCGBDC@EC?BC,25.56,3060,Afternoon Run,0,0,TRUE,2,Run,2021-09-18T20:07:08Z,2021-09-18T13:07:08Z,34.41765,-119.856643,(GMT-08:00) America/Los_Angeles,19,0,FALSE,Run,6358509677,6358509677,-25200,only_me,0
0,1,66644446,1,10.0152,0,FALSE,FALSE,3.641,1322,42.4,27.8,42.076838,-70.900638,7295440F-4D03-4BC1-B1AA-E12B4C6F7281-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,5963932944,2,FALSE,a5963932944,2,acy_GfzvoLHg@Aa@EGEEm@CUOOOO[OSUs@Ic@OwAMuB[mA]eCEw@K[IC_@F_ACwCNEIHORIr@CPCj@Bj@GPBd@P^B`BMRATBXCXBRAj@@j@CLEl@Av@@j@KVMXIX@^KZAh@Gp@VT?vAfApAv@HDLLPH\\\z@Dj@G~@Yt@]n@Ur@[\a@VU?cBq@w@o@]Us@MQHMNOZa@j@SRGRiAnAUZe@Xe@d@UHG?a@C@?D??Ec@A[Mu@i@Wm@S_AEkAQwA?YGUU_CYiB?i@CSEEGAOJI@]Cs@Fo@CWFeA@EE@KLMJCVC`@KZHVCTD\C|@Hn@GR?REl@BVJpAOj@APBRC\?JCP@f@AZ?vA_@^W~@?nAPLDj@\`@b@~@r@tAx@NLJRFZL|@AVKh@Sb@MPc@xAYf@KDi@Hq@Im@a@mAmAIEaAGIF[^u@nAQJKP[NSRGTs@bAo@h@YFW?,15.48,1309,Birthday run!,0,0,FALSE,2,Run,2021-09-15T11:57:30Z,2021-09-15T07:57:30Z,42.076815,-70.900992,(GMT-05:00) America/New_York,36.2,0,FALSE,Run,6339512026,6339512026,-14400,everyone,0
4,1,66644446,1,9.7704,0,FALSE,FALSE,4.8723,1824,16.6,4.2,34.417512,-119.85513,16BA906D-C56F-464D-A38C-D2C9FFCB66A3-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,5915613942,0,FALSE,a5915613942,2,udaqEp~ozUIa@BELABC?GDSDClAARDP@`@ElAAVEx@D^F^ALCXSZK`DJtBBJ@ZNJ@XBzA?|@Il@Od@?r@Gh@Fh@@b@DRA^BbACh@D~@@f@F^Ev@@~@Kf@Cb@Oh@Ih@FZEVYAQBy@Fo@Na@HqAN_@TqBNi@Jo@Ds@Aa@EGHUCeACOSa@Y]KIs@w@IQAQFQLIfA[r@a@PEf@Yx@e@\GHELO@I?]MiAHa@POz@]\WJMFS@WE{BBkADm@C}BHc@Pc@DQGc@MUGCCGGCe@IOI]Eo@Se@Yu@YG?QVUNYFQE]Dg@WIIEKAYKW[Oq@SYUMUIGOGqASSAOIa@KUKYESQWEy@U}@O]M]?aASS@UCW@_@Q_@C[I]Uc@Ak@OSIWc@m@e@IQHKCEe@a@KUWUEMSISAMFOPK^GFGFYDSNEHERNr@@d@Bb@ALE@QGY@CA?EEJ?|@Op@Iv@G\El@DdA?bEFvADRMbA[ZI\STI@YAi@IYBYCSGc@DO?KBY?UFIASOG?IJKb@CVCdAERHfADTC`@@FD@?BEv@Ob@?FFFH?j@WH?DB?BCBWFQLCf@Wx@AZHh@Ab@I`@@v@KjAQj@UZATEJQ\YXKZGpA?~@Iv@?fAFl@Jb@@XCNKRc@n@Kf@Pv@JTNLAb@Id@KvA@dACrA,22.32,1795,Morning Run,0,2,FALSE,2,Run,2021-09-06T14:52:01Z,2021-09-06T07:52:01Z,34.417552,-119.854001,(GMT-08:00) America/Los_Angeles,27.3,0,FALSE,Run,6288947670,6288947670,-25200,everyone,0
